sales_date,CustomerID,gross_sales,returns,net_sales
2011-11-14,17730,0.00,-3.40,-3.40
2011-11-14,17744,303.06,0.00,303.06
2011-11-14,17769,6.24,-12.45,-6.21
2011-11-14,17793,323.04,0.00,323.04
2011-11-14,17811,390.93,0.00,390.93
2011-11-14,18082,703.37,0.00,703.37
2011-11-14,18117,320.72,0.00,320.72
2011-11-14,18167,0.00,-6.00,-6.00
2011-11-14,18211,49.20,0.00,49.20
2011-11-14,18263,401.76,0.00,401.76
2011-11-15,NULL,13078.29,0.00,13078.29
2011-11-15,12415,5355.40,0.00,5355.40
2011-11-15,12474,762.56,0.00,762.56
2011-11-15,12569,130.85,0.00,130.85
2011-11-15,12640,332.23,0.00,332.23
2011-11-15,12676,181.66,0.00,181.66
2011-11-15,12684,476.99,0.00,476.99
2011-11-15,12748,2151.50,0.00,2151.50
2011-11-15,12839,508.42,0.00,508.42
2011-11-15,12877,275.74,0.00,275.74
2011-11-15,12883,411.84,0.00,411.84
2011-11-15,12890,380.47,0.00,380.47
2011-11-15,12933,250.04,0.00,250.04
2011-11-15,12950,311.60,0.00,311.60
2011-11-15,13026,0.00,-22.62,-22.62
2011-11-15,13058,133.70,0.00,133.70
2011-11-15,13066,318.99,-39.90,279.09
2011-11-15,13078,832.01,0.00,832.01
2011-11-15,13081,0.00,-29.85,-29.85
2011-11-15,13236,305.62,0.00,305.62
2011-11-15,13410,274.40,0.00,274.40
2011-11-15,13435,835.97,0.00,835.97
2011-11-15,13437,352.60,0.00,352.60
2011-11-15,13455,365.40,0.00,365.40
2011-11-15,13614,513.33,0.00,513.33
2011-11-15,13632,452.14,0.00,452.14
2011-11-15,13692,616.74,0.00,616.74
2011-11-15,13735,483.99,-10.27,473.72
2011-11-15,13777,6485.56,0.00,6485.56
2011-11-15,13846,201.13,0.00,201.13
2011-11-15,13854,310.04,0.00,310.04
2011-11-15,13949,304.84,0.00,304.84
2011-11-15,13950,140.94,-16.50,124.44
2011-11-15,14156,832.58,0.00,832.58
2011-11-15,14194,1025.35,0.00,1025.35
2011-11-15,14217,105.76,0.00,105.76
2011-11-15,14467,172.65,0.00,172.65
2011-11-15,14522,143.04,0.00,143.04
2011-11-15,14533,152.66,0.00,152.66
2011-11-15,14544,902.53,0.00,902.53
2011-11-15,14562,215.84,0.00,215.84
2011-11-15,14595,81.54,0.00,81.54
2011-11-15,14640,317.95,0.00,317.95
2011-11-15,14666,195.25,0.00,195.25
2011-11-15,14711,263.67,0.00,263.67
2011-11-15,14714,160.19,0.00,160.19
2011-11-15,14715,272.63,0.00,272.63
2011-11-15,14725,718.08,0.00,718.08
2011-11-15,14853,261.30,0.00,261.30
2011-11-15,14911,1413.73,0.00,1413.73
2011-11-15,15105,332.46,0.00,332.46
2011-11-15,15144,696.24,0.00,696.24
2011-11-15,15214,108.43,0.00,108.43
2011-11-15,15298,0.00,-35.80,-35.80
2011-11-15,15311,273.52,-43.57,229.95
2011-11-15,15419,135.86,0.00,135.86
2011-11-15,15514,355.23,0.00,355.23
2011-11-15,15524,440.00,0.00,440.00
2011-11-15,15556,279.77,0.00,279.77
2011-11-15,15571,121.60,0.00,121.60
2011-11-15,15582,141.40,0.00,141.40
2011-11-15,15628,303.93,0.00,303.93
2011-11-15,15679,46.62,0.00,46.62
2011-11-15,15720,598.73,0.00,598.73
2011-11-15,15758,205.25,0.00,205.25
2011-11-15,15955,570.98,0.00,570.98
2011-11-15,15981,558.60,0.00,558.60
2011-11-15,16156,396.00,0.00,396.00
2011-11-15,16164,242.22,0.00,242.22
2011-11-15,16168,61.20,0.00,61.20
2011-11-15,16240,1894.01,0.00,1894.01
2011-11-15,16295,333.69,0.00,333.69
2011-11-15,16341,439.98,0.00,439.98
2011-11-15,16361,176.89,0.00,176.89
2011-11-15,16422,136.32,0.00,136.32
2011-11-15,16423,346.12,0.00,346.12
2011-11-15,16557,180.70,0.00,180.70
2011-11-15,16600,104.10,0.00,104.10
2011-11-15,16746,315.68,0.00,315.68
2011-11-15,16878,0.00,-13.30,-13.30
2011-11-15,17086,338.16,0.00,338.16
2011-11-15,17153,213.78,0.00,213.78
2011-11-15,17220,293.78,0.00,293.78
2011-11-15,17231,389.76,0.00,389.76
2011-11-15,17314,34.65,0.00,34.65
2011-11-15,17357,388.14,0.00,388.14
2011-11-15,17381,595.44,0.00,595.44
2011-11-15,17510,308.48,0.00,308.48
2011-11-15,17521,0.00,-1.25,-1.25
2011-11-15,17540,310.10,0.00,310.10
2011-11-15,17564,210.55,0.00,210.55
2011-11-15,17659,437.79,0.00,437.79
2011-11-15,17777,214.91,0.00,214.91
2011-11-15,17861,247.15,0.00,247.15
2011-11-15,17974,432.47,0.00,432.47
2011-11-15,18043,107.70,0.00,107.70
2011-11-15,18123,265.96,0.00,265.96
2011-11-15,18181,382.80,0.00,382.80
2011-11-15,18259,1070.40,0.00,1070.40
2011-11-16,NULL,17518.41,0.00,17518.41
2011-11-16,12500,617.04,0.00,617.04
2011-11-16,12569,127.87,-18.00,109.87
2011-11-16,12621,610.28,0.00,610.28
2011-11-16,12626,251.97,0.00,251.97
2011-11-16,12640,77.76,0.00,77.76
2011-11-16,12662,449.55,0.00,449.55
2011-11-16,12720,409.02,0.00,409.02
2011-11-16,12731,1497.52,0.00,1497.52
2011-11-16,12748,832.47,-1301.00,-468.53
2011-11-16,12901,612.00,0.00,612.00
2011-11-16,12910,458.46,0.00,458.46
2011-11-16,12912,139.92,0.00,139.92
2011-11-16,12963,636.27,0.00,636.27
2011-11-16,12971,93.39,0.00,93.39
2011-11-16,12991,200.20,0.00,200.20
2011-11-16,12993,42.36,0.00,42.36
2011-11-16,13012,285.30,0.00,285.30
2011-11-16,13089,356.10,0.00,356.10
2011-11-16,13102,263.00,0.00,263.00
2011-11-16,13131,301.10,0.00,301.10
2011-11-16,13199,443.40,0.00,443.40
2011-11-16,13238,277.88,0.00,277.88
2011-11-16,13258,370.36,0.00,370.36
2011-11-16,13285,739.02,0.00,739.02
2011-11-16,13297,450.95,0.00,450.95
2011-11-16,13408,1145.32,0.00,1145.32
2011-11-16,13447,475.13,0.00,475.13
2011-11-16,13449,291.88,0.00,291.88
2011-11-16,13458,389.41,0.00,389.41
2011-11-16,13500,497.97,0.00,497.97
2011-11-16,13558,159.13,0.00,159.13
2011-11-16,13575,107.45,0.00,107.45
2011-11-16,13599,295.80,0.00,295.80
2011-11-16,13629,716.00,0.00,716.00
2011-11-16,13815,946.41,0.00,946.41
2011-11-16,13816,199.98,0.00,199.98
2011-11-16,13890,219.35,0.00,219.35
2011-11-16,13894,403.77,0.00,403.77
2011-11-16,13924,23.55,-34.55,-11.00
2011-11-16,13926,223.85,0.00,223.85
2011-11-16,13939,178.34,0.00,178.34
2011-11-16,14057,639.16,0.00,639.16
2011-11-16,14092,625.86,0.00,625.86
2011-11-16,14109,0.00,-64.00,-64.00
2011-11-16,14156,4391.16,0.00,4391.16
2011-11-16,14286,1935.90,0.00,1935.90
2011-11-16,14385,55.16,0.00,55.16
2011-11-16,14426,671.17,0.00,671.17
2011-11-16,14441,0.00,-27.50,-27.50
2011-11-16,14507,237.60,0.00,237.60
2011-11-16,14527,167.61,0.00,167.61
2011-11-16,14534,296.76,0.00,296.76
2011-11-16,14554,1219.25,0.00,1219.25
2011-11-16,14626,609.07,0.00,609.07
2011-11-16,14646,232.50,0.00,232.50
2011-11-16,14673,389.13,0.00,389.13
2011-11-16,14825,290.81,0.00,290.81
2011-11-16,14851,305.22,0.00,305.22
2011-11-16,14898,292.22,0.00,292.22
2011-11-16,14907,0.00,-7.50,-7.50
2011-11-16,14911,350.62,0.00,350.62
2011-11-16,14948,267.70,0.00,267.70
2011-11-16,15051,245.68,0.00,245.68
2011-11-16,15110,315.70,0.00,315.70
2011-11-16,15269,408.80,0.00,408.80
2011-11-16,15344,0.00,-29.90,-29.90
2011-11-16,15373,21.00,0.00,21.00
2011-11-16,15432,171.19,0.00,171.19
2011-11-16,15584,144.06,-2.50,141.56
2011-11-16,15687,500.33,0.00,500.33
2011-11-16,15805,370.40,0.00,370.40
2011-11-16,15900,351.11,0.00,351.11
2011-11-16,15967,245.03,0.00,245.03
2011-11-16,16008,148.07,0.00,148.07
2011-11-16,16079,313.62,0.00,313.62
2011-11-16,16085,241.53,0.00,241.53
2011-11-16,16157,247.98,0.00,247.98
2011-11-16,16191,462.28,0.00,462.28
2011-11-16,16204,405.71,0.00,405.71
2011-11-16,16245,643.96,0.00,643.96
2011-11-16,16278,0.00,-12.75,-12.75
2011-11-16,16393,319.86,-14.29,305.57
2011-11-16,16469,187.71,0.00,187.71
2011-11-16,16626,226.40,0.00,226.40
2011-11-16,16657,258.24,0.00,258.24
2011-11-16,16669,645.38,0.00,645.38
2011-11-16,16713,1115.52,0.00,1115.52
2011-11-16,16717,1995.56,0.00,1995.56
2011-11-16,16804,418.94,0.00,418.94
2011-11-16,16809,294.32,0.00,294.32
2011-11-16,16814,273.04,0.00,273.04
2011-11-16,16839,434.50,0.00,434.50
2011-11-16,16855,177.20,0.00,177.20
2011-11-16,16912,0.00,-12.50,-12.50
2011-11-16,16916,378.18,0.00,378.18
2011-11-16,16999,238.99,0.00,238.99
2011-11-16,17017,456.60,0.00,456.60
2011-11-16,17183,0.00,-22.90,-22.90
2011-11-16,17198,170.56,0.00,170.56
2011-11-16,17368,110.08,0.00,110.08
2011-11-16,17377,106.95,0.00,106.95
2011-11-16,17412,201.44,0.00,201.44
2011-11-16,17434,226.17,0.00,226.17
2011-11-16,17500,340.00,0.00,340.00
2011-11-16,17549,120.66,0.00,120.66
2011-11-16,17596,295.17,0.00,295.17
2011-11-16,17602,769.36,0.00,769.36
2011-11-16,17680,184.40,0.00,184.40
2011-11-16,17757,238.92,0.00,238.92
2011-11-16,17835,109.84,0.00,109.84
2011-11-16,17841,894.39,0.00,894.39
2011-11-16,17896,256.32,0.00,256.32
2011-11-16,18006,444.68,0.00,444.68
2011-11-16,18041,220.94,0.00,220.94
2011-11-16,18059,86.60,0.00,86.60
2011-11-16,18075,353.98,0.00,353.98
2011-11-16,18167,495.78,0.00,495.78
2011-11-16,18246,363.20,0.00,363.20
2011-11-16,18263,0.00,-2.08,-2.08
2011-11-17,NULL,5217.83,0.00,5217.83
2011-11-17,12356,58.35,0.00,58.35
2011-11-17,12406,1794.05,0.00,1794.05
2011-11-17,12445,133.40,0.00,133.40
2011-11-17,12449,1342.71,0.00,1342.71
2011-11-17,12464,149.60,0.00,149.60
2011-11-17,12471,1072.12,0.00,1072.12
2011-11-17,12474,0.00,-11.05,-11.05
2011-11-17,12477,2037.69,0.00,2037.69
2011-11-17,12481,186.80,0.00,186.80
2011-11-17,12539,1050.66,0.00,1050.66
2011-11-17,12562,619.90,0.00,619.90
2011-11-17,12567,1551.30,0.00,1551.30
2011-11-17,12610,248.20,0.00,248.20
2011-11-17,12647,321.15,0.00,321.15
2011-11-17,12670,0.00,-9.90,-9.90
2011-11-17,12681,1092.82,0.00,1092.82
2011-11-17,12704,234.33,-40.00,194.33
2011-11-17,12712,0.00,-25.00,-25.00
2011-11-17,12747,312.73,0.00,312.73
2011-11-17,12748,539.97,0.00,539.97
2011-11-17,12749,572.59,0.00,572.59
2011-11-17,12753,4808.48,0.00,4808.48
2011-11-17,12841,166.15,0.00,166.15
2011-11-17,12847,871.54,0.00,871.54
2011-11-17,12931,2209.74,0.00,2209.74
2011-11-17,12971,163.74,0.00,163.74
2011-11-17,12997,310.50,0.00,310.50
2011-11-17,13001,612.39,0.00,612.39
2011-11-17,13014,315.90,0.00,315.90
2011-11-17,13028,305.38,0.00,305.38
2011-11-17,13089,426.06,0.00,426.06
2011-11-17,13138,130.70,0.00,130.70
2011-11-17,13160,91.80,0.00,91.80
2011-11-17,13247,65.70,0.00,65.70
2011-11-17,13308,285.88,0.00,285.88
2011-11-17,13313,312.68,0.00,312.68
2011-11-17,13668,331.55,-73.87,257.68
2011-11-17,13704,237.36,0.00,237.36
2011-11-17,13756,467.04,0.00,467.04
2011-11-17,13815,103.20,0.00,103.20
2011-11-17,13828,209.49,0.00,209.49
2011-11-17,13871,532.76,0.00,532.76
2011-11-17,13890,146.35,0.00,146.35
2011-11-17,13894,0.00,-18.75,-18.75
2011-11-17,13969,1166.70,0.00,1166.70
2011-11-17,14032,312.92,0.00,312.92
2011-11-17,14034,177.91,0.00,177.91
2011-11-17,14060,412.56,0.00,412.56
2011-11-17,14102,175.95,-20.50,155.45
2011-11-17,14112,211.10,0.00,211.10
2011-11-17,14113,442.14,0.00,442.14
2011-11-17,14191,738.67,0.00,738.67
2011-11-17,14234,113.64,0.00,113.64
2011-11-17,14282,174.90,0.00,174.90
2011-11-17,14332,280.97,0.00,280.97
2011-11-17,14359,0.00,-8.85,-8.85
2011-11-17,14362,161.20,0.00,161.20
2011-11-17,14397,131.80,0.00,131.80
2011-11-17,14416,129.22,0.00,129.22
2011-11-17,14456,336.54,-4.95,331.59
2011-11-17,14508,138.86,0.00,138.86
2011-11-17,14515,546.74,0.00,546.74
2011-11-17,14655,358.15,0.00,358.15
2011-11-17,14704,159.65,0.00,159.65
2011-11-17,14735,181.60,0.00,181.60
2011-11-17,14796,401.78,0.00,401.78
2011-11-17,14834,311.44,0.00,311.44
2011-11-17,14911,1602.42,0.00,1602.42
2011-11-17,14931,211.63,0.00,211.63
2011-11-17,15081,88.25,0.00,88.25
2011-11-17,15089,99.70,0.00,99.70
2011-11-17,15124,93.44,0.00,93.44
2011-11-17,15136,446.90,0.00,446.90
2011-11-17,15187,341.16,0.00,341.16
2011-11-17,15189,599.16,0.00,599.16
2011-11-17,15267,129.60,0.00,129.60
2011-11-17,15287,145.71,0.00,145.71
2011-11-17,15298,301.64,0.00,301.64
2011-11-17,15399,243.96,0.00,243.96
2011-11-17,15435,149.29,0.00,149.29
2011-11-17,15443,492.51,0.00,492.51
2011-11-17,15489,343.38,0.00,343.38
2011-11-17,15506,464.85,0.00,464.85
2011-11-17,15529,351.54,-27.45,324.09
2011-11-17,15563,664.82,-30.00,634.82
2011-11-17,15602,46.80,0.00,46.80
2011-11-17,15657,30.00,0.00,30.00
2011-11-17,15737,67.01,0.00,67.01
2011-11-17,15811,444.82,0.00,444.82
2011-11-17,15861,165.00,-165.00,0.00
2011-11-17,15864,152.64,-152.64,0.00
2011-11-17,15867,219.44,0.00,219.44
2011-11-17,15983,326.75,0.00,326.75
2011-11-17,16009,59.00,0.00,59.00
2011-11-17,16042,304.47,0.00,304.47
2011-11-17,16070,165.30,0.00,165.30
2011-11-17,16076,186.18,0.00,186.18
2011-11-17,16161,363.62,0.00,363.62
2011-11-17,16186,412.80,0.00,412.80
2011-11-17,16298,244.66,0.00,244.66
2011-11-17,16531,131.95,0.00,131.95
2011-11-17,16558,851.06,0.00,851.06
2011-11-17,16626,282.25,0.00,282.25
2011-11-17,16638,129.78,0.00,129.78
2011-11-17,16656,295.14,0.00,295.14
2011-11-17,16839,472.00,0.00,472.00
2011-11-17,16869,133.02,0.00,133.02
2011-11-17,16871,445.08,0.00,445.08
2011-11-17,16929,207.99,0.00,207.99
2011-11-17,17001,357.60,0.00,357.60
2011-11-17,17080,211.30,0.00,211.30
2011-11-17,17095,780.20,-17.85,762.35
2011-11-17,17147,365.29,0.00,365.29
2011-11-17,17183,447.93,0.00,447.93
2011-11-17,17237,243.60,0.00,243.60
2011-11-17,17243,616.80,0.00,616.80
2011-11-17,17330,99.00,0.00,99.00
2011-11-17,17397,696.41,0.00,696.41
2011-11-17,17419,477.67,0.00,477.67
2011-11-17,17428,605.80,0.00,605.80
2011-11-17,17461,374.90,0.00,374.90
2011-11-17,17613,296.90,-25.00,271.90
2011-11-17,17716,306.00,0.00,306.00
2011-11-17,17797,508.02,0.00,508.02
2011-11-17,17799,524.18,0.00,524.18
2011-11-17,17828,743.43,-130.00,613.43
2011-11-17,17985,634.95,0.00,634.95
2011-11-17,18122,421.97,0.00,421.97
2011-11-17,18221,162.95,0.00,162.95
2011-11-17,18225,616.48,0.00,616.48
2011-11-17,18230,0.00,-12.60,-12.60
2011-11-18,NULL,14524.14,-2281.38,12242.76
2011-11-18,12380,1040.39,0.00,1040.39
2011-11-18,12391,460.89,0.00,460.89
2011-11-18,12427,239.72,0.00,239.72
2011-11-18,12437,198.60,0.00,198.60
2011-11-18,12444,936.64,0.00,936.64
2011-11-18,12451,925.64,0.00,925.64
2011-11-18,12498,156.45,0.00,156.45
2011-11-18,12504,0.00,-32.65,-32.65
2011-11-18,12578,1185.85,0.00,1185.85
2011-11-18,12603,739.20,0.00,739.20
2011-11-18,12618,177.31,0.00,177.31
2011-11-18,12682,374.68,0.00,374.68
2011-11-18,12697,0.00,-8.67,-8.67
2011-11-18,12748,4.16,0.00,4.16
2011-11-18,12779,0.00,-19.36,-19.36
2011-11-18,12781,0.00,-61.51,-61.51
2011-11-18,12931,444.96,0.00,444.96
2011-11-18,12936,102.00,0.00,102.00
2011-11-18,12989,354.96,0.00,354.96
2011-11-18,13012,15.00,-15.00,0.00
2011-11-18,13013,297.65,0.00,297.65
2011-11-18,13050,349.40,0.00,349.40
2011-11-18,13078,0.00,-16.14,-16.14
2011-11-18,13079,17.70,0.00,17.70
2011-11-18,13091,0.00,-26.00,-26.00
2011-11-18,13094,152.64,0.00,152.64
2011-11-18,13098,867.64,0.00,867.64
2011-11-18,13117,143.14,0.00,143.14
2011-11-18,13171,195.52,0.00,195.52
2011-11-18,13200,142.88,0.00,142.88
2011-11-18,13266,0.00,-32.10,-32.10
2011-11-18,13269,608.74,0.00,608.74
2011-11-18,13305,316.45,0.00,316.45
2011-11-18,13323,137.30,0.00,137.30
2011-11-18,13381,0.00,-12.50,-12.50
2011-11-18,13396,0.00,-19.35,-19.35
2011-11-18,13456,200.45,0.00,200.45
2011-11-18,13471,604.73,0.00,604.73
2011-11-18,13516,769.00,0.00,769.00
2011-11-18,13599,184.26,0.00,184.26
2011-11-18,13880,396.65,0.00,396.65
2011-11-18,13895,0.00,-4.95,-4.95
2011-11-18,13941,1253.66,0.00,1253.66
2011-11-18,13960,102.12,0.00,102.12
2011-11-18,13962,51.95,0.00,51.95
2011-11-18,13985,344.51,0.00,344.51
2011-11-18,14031,2068.09,0.00,2068.09
2011-11-18,14073,0.00,-11.50,-11.50
2011-11-18,14088,188.70,0.00,188.70
2011-11-18,14110,325.44,0.00,325.44
2011-11-18,14132,0.00,-5.90,-5.90
2011-11-18,14140,0.00,-15.00,-15.00
2011-11-18,14156,0.00,-6.40,-6.40
2011-11-18,14189,0.00,-3.30,-3.30
2011-11-18,14277,499.40,0.00,499.40
2011-11-18,14285,355.98,0.00,355.98
2011-11-18,14299,525.55,0.00,525.55
2011-11-18,14315,0.00,-24.15,-24.15
2011-11-18,14342,157.78,0.00,157.78
2011-11-18,14367,314.85,0.00,314.85
2011-11-18,14390,974.81,0.00,974.81
2011-11-18,14434,340.80,0.00,340.80
2011-11-18,14441,0.00,-27.50,-27.50
2011-11-18,14527,0.00,-78.72,-78.72
2011-11-18,14593,278.40,0.00,278.40
2011-11-18,14606,129.14,0.00,129.14
2011-11-18,14641,110.46,0.00,110.46
2011-11-18,14646,166.00,0.00,166.00
2011-11-18,14667,467.57,0.00,467.57
2011-11-18,14732,0.00,-6.25,-6.25
2011-11-18,14793,228.99,0.00,228.99
2011-11-18,14820,126.00,0.00,126.00
2011-11-18,14849,802.92,0.00,802.92
2011-11-18,14868,370.14,0.00,370.14
2011-11-18,14902,0.00,-18.55,-18.55
2011-11-18,14903,398.81,0.00,398.81
2011-11-18,14911,785.56,-96.15,689.41
2011-11-18,15088,295.88,0.00,295.88
2011-11-18,15297,0.00,-6.90,-6.90
2011-11-18,15311,266.91,0.00,266.91
2011-11-18,15368,446.94,0.00,446.94
2011-11-18,15406,0.00,-66.25,-66.25
2011-11-18,15494,171.85,0.00,171.85
2011-11-18,15502,0.00,-29.75,-29.75
2011-11-18,15530,333.62,0.00,333.62
2011-11-18,15563,0.00,-39.60,-39.60
2011-11-18,15621,563.28,0.00,563.28
2011-11-18,15933,379.19,0.00,379.19
2011-11-18,16134,334.56,0.00,334.56
2011-11-18,16168,0.00,-17.00,-17.00
2011-11-18,16201,571.24,0.00,571.24
2011-11-18,16279,778.60,0.00,778.60
2011-11-18,16293,342.83,0.00,342.83
2011-11-18,16350,114.60,0.00,114.60
2011-11-18,16414,75.45,0.00,75.45
2011-11-18,16426,197.74,0.00,197.74
2011-11-18,16463,303.01,0.00,303.01
2011-11-18,16500,42.90,0.00,42.90
2011-11-18,16511,367.56,0.00,367.56
2011-11-18,16560,0.00,-24.90,-24.90
2011-11-18,16678,0.00,-43.41,-43.41
2011-11-18,16764,222.43,0.00,222.43
2011-11-18,16839,0.00,-21.50,-21.50
2011-11-18,16924,323.10,-107.25,215.85
2011-11-18,16945,304.70,0.00,304.70
2011-11-18,17034,0.00,-10.95,-10.95
2011-11-18,17049,738.18,0.00,738.18
2011-11-18,17063,366.17,0.00,366.17
2011-11-18,17159,612.21,0.00,612.21
2011-11-18,17163,170.00,0.00,170.00
2011-11-18,17286,153.92,0.00,153.92
2011-11-18,17301,197.63,0.00,197.63
2011-11-18,17324,247.36,0.00,247.36
2011-11-18,17621,478.12,0.00,478.12
2011-11-18,17650,166.08,0.00,166.08
2011-11-18,17675,1072.73,0.00,1072.73
2011-11-18,17728,0.00,-15.30,-15.30
2011-11-18,17760,115.05,0.00,115.05
2011-11-18,17779,169.06,-12.50,156.56
2011-11-18,17811,219.92,0.00,219.92
2011-11-18,17841,314.08,0.00,314.08
2011-11-18,17888,72.00,0.00,72.00
2011-11-18,17904,191.67,-12.75,178.92
2011-11-18,17961,16.65,0.00,16.65
2011-11-18,18034,422.88,0.00,422.88
2011-11-18,18061,92.40,0.00,92.40
2011-11-18,18210,280.30,0.00,280.30
2011-11-18,18225,110.22,0.00,110.22
2011-11-18,18276,0.00,-12.50,-12.50
2011-11-20,NULL,4867.65,0.00,4867.65
2011-11-20,12395,265.83,0.00,265.83
2011-11-20,12523,262.42,0.00,262.42
2011-11-20,12540,888.27,0.00,888.27
2011-11-20,12597,205.96,0.00,205.96
2011-11-20,12598,576.29,0.00,576.29
2011-11-20,12702,219.00,0.00,219.00
2011-11-20,12778,158.24,-18.00,140.24
2011-11-20,12971,172.80,0.00,172.80
2011-11-20,13090,575.76,0.00,575.76
2011-11-20,13118,398.11,-59.40,338.71
2011-11-20,13142,307.09,0.00,307.09
2011-11-20,13200,100.20,0.00,100.20
2011-11-20,13212,496.61,0.00,496.61
2011-11-20,13427,117.74,0.00,117.74
2011-11-20,13536,492.94,0.00,492.94
2011-11-20,13565,130.04,0.00,130.04
2011-11-20,13832,52.20,0.00,52.20
2011-11-20,13988,462.44,0.00,462.44
2011-11-20,14052,225.36,0.00,225.36
2011-11-20,14071,341.24,0.00,341.24
2011-11-20,14075,317.56,0.00,317.56
2011-11-20,14116,212.92,0.00,212.92
2011-11-20,14157,155.71,0.00,155.71
2011-11-20,14159,847.82,0.00,847.82
2011-11-20,14282,150.30,0.00,150.30
2011-11-20,14359,126.70,0.00,126.70
2011-11-20,14415,111.18,0.00,111.18
2011-11-20,14477,345.40,0.00,345.40
2011-11-20,14502,351.13,0.00,351.13
2011-11-20,14503,1051.84,0.00,1051.84
2011-11-20,14525,996.62,0.00,996.62
2011-11-20,14547,507.68,0.00,507.68
2011-11-20,14553,141.48,0.00,141.48
2011-11-20,14595,125.99,0.00,125.99
2011-11-20,14664,248.85,0.00,248.85
2011-11-20,14704,237.40,0.00,237.40
2011-11-20,14710,232.09,0.00,232.09
2011-11-20,14739,509.96,0.00,509.96
2011-11-20,14805,110.95,0.00,110.95
2011-11-20,14860,170.32,0.00,170.32
2011-11-20,14881,255.40,0.00,255.40
2011-11-20,14911,917.54,0.00,917.54
2011-11-20,14950,371.20,0.00,371.20
2011-11-20,14984,103.09,0.00,103.09
2011-11-20,15009,320.38,0.00,320.38
2011-11-20,15044,866.97,0.00,866.97
2011-11-20,15061,333.36,0.00,333.36
2011-11-20,15152,439.80,0.00,439.80
2011-11-20,15426,446.16,0.00,446.16
2011-11-20,15465,786.44,0.00,786.44
2011-11-20,15533,252.83,-7.25,245.58
2011-11-20,15745,177.31,0.00,177.31
2011-11-20,15850,119.97,0.00,119.97
2011-11-20,15906,179.49,0.00,179.49
2011-11-20,15919,369.17,0.00,369.17
2011-11-20,15963,190.72,0.00,190.72
2011-11-20,15988,158.03,0.00,158.03
2011-11-20,16212,192.19,0.00,192.19
2011-11-20,16360,735.84,0.00,735.84
2011-11-20,16399,230.16,0.00,230.16
2011-11-20,16411,83.15,0.00,83.15
2011-11-20,16464,316.43,0.00,316.43
2011-11-20,16506,35.10,0.00,35.10
2011-11-20,16513,554.34,0.00,554.34
2011-11-20,16533,107.70,0.00,107.70
2011-11-20,16666,118.98,0.00,118.98
2011-11-20,16710,389.45,0.00,389.45
2011-11-20,16762,613.78,0.00,613.78
2011-11-20,16779,882.86,0.00,882.86
2011-11-20,16784,107.60,0.00,107.60
2011-11-20,16877,135.11,0.00,135.11
2011-11-20,16899,381.70,0.00,381.70
2011-11-20,16900,125.48,0.00,125.48
2011-11-20,16905,707.99,0.00,707.99
2011-11-20,16931,299.09,0.00,299.09
2011-11-20,17243,450.12,0.00,450.12
2011-11-20,17323,220.05,0.00,220.05
2011-11-20,17384,108.75,0.00,108.75
2011-11-20,17387,437.67,0.00,437.67
2011-11-20,17425,70.20,0.00,70.20
2011-11-20,17523,249.21,0.00,249.21
2011-11-20,17555,287.81,0.00,287.81
2011-11-20,17561,167.62,0.00,167.62
2011-11-20,17636,285.56,0.00,285.56
2011-11-20,17738,307.56,0.00,307.56
2011-11-20,17758,683.71,0.00,683.71
2011-11-20,17841,444.47,-41.66,402.81
2011-11-20,18040,118.20,0.00,118.20
2011-11-20,18110,236.30,-30.25,206.05
2011-11-20,18118,209.31,0.00,209.31
2011-11-20,18127,209.13,0.00,209.13
2011-11-21,NULL,4472.59,-288.00,4184.59
2011-11-21,12349,1757.55,0.00,1757.55
2011-11-21,12462,427.48,0.00,427.48
2011-11-21,12504,32.65,-335.40,-302.75
2011-11-21,12583,397.72,0.00,397.72
2011-11-21,12628,0.00,-16.85,-16.85
2011-11-21,12658,686.05,0.00,686.05
2011-11-21,12795,430.48,0.00,430.48
2011-11-21,12856,349.39,0.00,349.39
2011-11-21,12878,0.00,-13.35,-13.35
2011-11-21,12904,264.89,0.00,264.89
2011-11-21,12921,467.11,0.00,467.11
2011-11-21,12984,97.50,0.00,97.50
2011-11-21,13167,131.66,0.00,131.66
2011-11-21,13189,133.68,0.00,133.68
2011-11-21,13199,400.08,0.00,400.08
2011-11-21,13246,126.31,-65.20,61.11
2011-11-21,13282,359.04,0.00,359.04
2011-11-21,13430,343.14,0.00,343.14
2011-11-21,13458,0.00,-33.20,-33.20
2011-11-21,13468,135.43,0.00,135.43
2011-11-21,13673,183.32,0.00,183.32
2011-11-21,13739,216.90,0.00,216.90
2011-11-21,13755,499.74,0.00,499.74
2011-11-21,13756,0.00,-44.40,-44.40
2011-11-21,13823,307.24,0.00,307.24
2011-11-21,13862,119.66,0.00,119.66
2011-11-21,13890,0.00,-7.95,-7.95
2011-11-21,13971,400.70,0.00,400.70
2011-11-21,14030,543.28,0.00,543.28
2011-11-21,14194,1120.11,0.00,1120.11
2011-11-21,14198,172.60,0.00,172.60
2011-11-21,14300,43.20,0.00,43.20
2011-11-21,14426,0.00,-21.88,-21.88
2011-11-21,14447,290.76,0.00,290.76
2011-11-21,14449,192.40,0.00,192.40
2011-11-21,14482,388.80,0.00,388.80
2011-11-21,14493,0.00,-3.75,-3.75
2011-11-21,14551,60.80,0.00,60.80
2011-11-21,14587,127.61,0.00,127.61
2011-11-21,14606,110.92,0.00,110.92
