Category,InvoiceDate,Quantity,TotalValue
Sales,2011-10-10 12:50,276,214.69
Sales,2011-10-10 12:51,244,165.72
Sales,2011-10-10 12:52,100,72.0
Sales,2011-10-10 12:59,2904,1334.16
Sales,2011-10-10 13:03,160,313.18
Sales,2011-10-10 13:04,262,388.28
Sales,2011-10-10 13:11,94,225.18
Sales,2011-10-10 13:12,106,281.04
Sales,2011-10-10 13:13,130,421.05
Sales,2011-10-10 13:17,54,205.0
Sales,2011-10-10 13:27,148,120.3
Sales,2011-10-10 13:30,352,660.64
Sales,2011-10-10 13:31,124,515.16
Sales,2011-10-10 13:33,267,310.61
Sales,2011-10-10 13:34,172,200.14
Sales,2011-10-10 13:37,363,419.53999999999996
Sales,2011-10-10 13:38,185,302.59
Sales,2011-10-10 13:41,72,156.61
Sales,2011-10-10 13:54,336,300.76
Sales,2011-10-10 13:55,321,397.97999999999996
Sales,2011-10-10 13:56,72,212.28
Sales,2011-10-10 14:02,451,437.23
Sales,2011-10-10 14:06,388,801.08
Sales,2011-10-10 14:25,147,181.09
Sales,2011-10-10 14:37,1099,1684.01
Sales,2011-10-10 14:38,124,158.44
Sales,2011-10-10 14:42,13,12.12
Sales,2011-10-10 14:49,196,332.68
Sales,2011-10-10 14:55,853,943.69
Sales,2011-10-10 14:57,198,291.40000000000003
Sales,2011-10-10 15:15,114,282.58
Sales,2011-10-10 15:27,152,261.62
Sales,2011-10-10 15:39,867,1230.88
Sales,2011-10-10 15:42,466,869.98
Sales,2011-10-10 15:45,20,141.6
Sales,2011-10-10 15:48,2,17.0
Sales,2011-10-10 16:02,627,1786.18
Sales,2011-10-10 16:03,177,434.55
Sales,2011-10-10 16:06,1228,1579.51
Sales,2011-10-10 16:36,4,7.34
Sales,2011-10-10 16:38,5,14.1
Sales,2011-10-10 16:41,24,52.9
Sales,2011-10-10 16:47,46,64.56
Sales,2011-10-10 16:58,324,561.1
Sales,2011-10-10 17:00,237,316.89
Sales,2011-10-10 17:09,12,17.4
Sales,2011-10-10 17:12,779,3380.86
Sales,2011-10-10 17:13,12,23.4
Sales,2011-10-10 17:26,156,310.54
Sales,2011-10-11 08:23,237,530.35
Sales,2011-10-11 08:24,10,70.8
Sales,2011-10-11 08:30,172,757.8
Sales,2011-10-11 09:05,554,562.02
Sales,2011-10-11 09:07,2,3.33
Sales,2011-10-11 09:10,260,406.74
Sales,2011-10-11 09:19,726,1170.19
Sales,2011-10-11 09:23,276,650.6
Sales,2011-10-11 09:24,35,83.75
Sales,2011-10-11 09:26,65,48.46
Sales,2011-10-11 09:29,47,125.85000000000001
Sales,2011-10-11 09:41,263,379.79
Sales,2011-10-11 09:50,60,68.16
Sales,2011-10-11 09:53,158,264.96
Sales,2011-10-11 10:16,260,416.69
Sales,2011-10-11 10:22,4,33.0
Sales,2011-10-11 10:24,100,186.8
Sales,2011-10-11 10:31,60,424.79999999999995
Sales,2011-10-11 10:33,344,950.44
Sales,2011-10-11 10:36,447,1018.51
Sales,2011-10-11 10:39,234,233.1
Sales,2011-10-11 10:41,278,371.66
Sales,2011-10-11 10:43,582,1527.96
Sales,2011-10-11 10:46,1164,2076.0
Sales,2011-10-11 11:02,1,0.38
Sales,2011-10-11 11:03,306,547.25
Sales,2011-10-11 11:15,4176,7810.5599999999995
Sales,2011-10-11 11:34,279,300.02000000000004
Sales,2011-10-11 11:35,115,302.65000000000003
Sales,2011-10-11 11:37,543,2299.61
Sales,2011-10-11 11:38,538,326.66
Sales,2011-10-11 11:43,388,516.24
Sales,2011-10-11 11:49,422,737.7
Sales,2011-10-11 11:55,889,2016.31
Sales,2011-10-11 12:05,122,304.26
Sales,2011-10-11 12:08,60,81.44
Sales,2011-10-11 12:17,57,199.47000000000003
Sales,2011-10-11 12:27,153,308.85
Sales,2011-10-11 12:34,313,440.63
Sales,2011-10-11 12:36,185,250.9
Sales,2011-10-11 12:38,254,522.36
Sales,2011-10-11 12:41,127,73.66
Sales,2011-10-11 12:49,232,397.12
Sales,2011-10-11 13:09,123,221.69
Sales,2011-10-11 13:12,160,308.86
Sales,2011-10-11 13:13,210,277.75
Sales,2011-10-11 13:34,86,321.35
Sales,2011-10-11 13:45,771,1032.7
Sales,2011-10-11 13:49,115,172.91
Sales,2011-10-11 14:10,1178,1482.6399999999999
Sales,2011-10-11 14:17,72,219.6
Sales,2011-10-11 14:18,1570,3930.94
Sales,2011-10-11 14:19,156,285.74
Sales,2011-10-11 14:20,259,304.29
Sales,2011-10-11 14:21,83,139.63
Sales,2011-10-11 14:22,8,17.1
Sales,2011-10-11 14:24,136,171.66
Sales,2011-10-11 14:33,162,355.8
Sales,2011-10-11 14:34,54,163.15
Sales,2011-10-11 14:37,199,454.33
Sales,2011-10-11 14:39,138,210.25
Sales,2011-10-11 14:51,24,73.2
Sales,2011-10-11 14:52,2801,4279.71
Sales,2011-10-11 14:54,44,103.4
Sales,2011-10-11 14:59,1704,768.64
Sales,2011-10-11 15:03,67,172.25
Sales,2011-10-11 15:10,313,806.4
Sales,2011-10-11 15:12,91,300.95
Sales,2011-10-11 15:26,132,376.9
Sales,2011-10-11 15:36,486,899.0699999999999
Sales,2011-10-11 15:45,1,6.0
Sales,2011-10-11 15:53,153,303.37
Sales,2011-10-11 16:25,213,382.35
Sales,2011-10-11 16:29,757,2326.73
Sales,2011-10-11 16:37,542,1506.5
Sales,2011-10-11 16:50,183,399.25
Sales,2011-10-12 08:10,47,214.3
Sales,2011-10-12 08:56,196,168.07999999999998
Sales,2011-10-12 09:08,140,113.82
Sales,2011-10-12 09:10,83,140.37
Sales,2011-10-12 09:13,150,237.0
Sales,2011-10-12 09:20,121,211.0
Sales,2011-10-12 09:29,76,419.85
Sales,2011-10-12 09:35,1158,2159.3
Sales,2011-10-12 09:38,48,88.80000000000001
Sales,2011-10-12 09:50,510,803.24
Sales,2011-10-12 09:54,18,6.4799999999999995
Sales,2011-10-12 10:04,2,25.5
Sales,2011-10-12 10:08,44,146.0
Sales,2011-10-12 10:18,129,398.05
Sales,2011-10-12 10:20,337,676.37
Sales,2011-10-12 10:23,990,1001.3199999999999
Sales,2011-10-12 10:26,6,24.900000000000002
Sales,2011-10-12 10:35,108,357.0
Sales,2011-10-12 10:36,324,381.06
Sales,2011-10-12 10:45,189,193.54999999999998
Sales,2011-10-12 10:50,410,638.45
Sales,2011-10-12 10:51,471,581.6899999999999
Sales,2011-10-12 11:08,76,96.12
Sales,2011-10-12 11:09,96,120.0
Sales,2011-10-12 11:22,162,153.12
Sales,2011-10-12 11:30,1,4.5
Sales,2011-10-12 11:32,109,168.55
Sales,2011-10-12 11:33,172,264.74
Sales,2011-10-12 11:40,94,215.23000000000002
Sales,2011-10-12 11:41,14,65.3
Sales,2011-10-12 11:43,74,334.8
Sales,2011-10-12 11:45,276,626.92
Sales,2011-10-12 11:49,27,103.5
Sales,2011-10-12 11:55,115,147.41
Sales,2011-10-12 11:58,171,245.19
Sales,2011-10-12 12:01,328,533.12
Sales,2011-10-12 12:08,85,879.01
Sales,2011-10-12 12:10,60,158.4
Sales,2011-10-12 12:16,48,149.52
Sales,2011-10-12 12:19,86,110.03
Sales,2011-10-12 12:24,766,1229.42
Sales,2011-10-12 12:30,74,112.32000000000001
Sales,2011-10-12 12:31,104,214.6
Sales,2011-10-12 12:42,608,901.07
Sales,2011-10-12 12:44,168,397.29
Sales,2011-10-12 12:47,359,568.66
Sales,2011-10-12 12:51,108,324.96000000000004
Sales,2011-10-12 12:54,99,303.1
Sales,2011-10-12 12:58,230,307.06
Sales,2011-10-12 12:59,90,323.74
Sales,2011-10-12 13:14,607,574.57
Sales,2011-10-12 13:17,324,336.4
Sales,2011-10-12 13:20,357,648.27
Sales,2011-10-12 13:28,17,90.15
Sales,2011-10-12 13:30,116,343.94
Sales,2011-10-12 13:31,50,118.22
Sales,2011-10-12 13:55,461,763.01
Sales,2011-10-12 14:05,35,20.53
Sales,2011-10-12 14:08,406,749.67
Sales,2011-10-12 14:10,22,100.58
Sales,2011-10-12 14:18,220,477.55
Sales,2011-10-12 14:21,248,309.24
Sales,2011-10-12 14:22,159,236.31
Sales,2011-10-12 14:28,40,102.0
Sales,2011-10-12 14:33,13,12.969999999999999
Sales,2011-10-12 14:42,97,189.39
Sales,2011-10-12 14:43,80,204.0
Sales,2011-10-12 14:46,101,314.20000000000005
Sales,2011-10-12 14:48,160,333.6
Sales,2011-10-12 14:56,637,670.63
Sales,2011-10-12 15:01,403,674.68
Sales,2011-10-12 15:06,38,167.47
Sales,2011-10-12 15:15,7,16.25
Sales,2011-10-12 15:22,68,110.38
Sales,2011-10-12 15:27,372,310.44
Sales,2011-10-12 15:35,360,467.36
Sales,2011-10-12 15:39,140,416.6
Sales,2011-10-12 15:41,194,294.22
Sales,2011-10-12 15:42,64,46.8
Sales,2011-10-12 15:49,67,263.61
Sales,2011-10-12 16:36,672,2110.05
Sales,2011-10-12 16:40,502,1901.92
Sales,2011-10-12 17:00,395,620.13
Sales,2011-10-12 17:19,97,120.33
Sales,2011-10-13 08:27,120,249.60000000000002
Sales,2011-10-13 08:28,10,82.5
Sales,2011-10-13 08:42,124,331.72
Sales,2011-10-13 09:16,247,359.6
Sales,2011-10-13 09:30,69,247.25
Sales,2011-10-13 09:45,64,127.33999999999999
Sales,2011-10-13 09:55,347,464.07
Sales,2011-10-13 10:09,92,273.78
Sales,2011-10-13 10:20,172,355.78000000000003
Sales,2011-10-13 10:23,1941,3953.35
Sales,2011-10-13 10:25,424,527.1
Sales,2011-10-13 10:26,508,898.14
Sales,2011-10-13 10:52,27,102.95
Sales,2011-10-13 10:54,120,355.56
Sales,2011-10-13 10:55,178,442.64
Sales,2011-10-13 10:57,60,318.06
Sales,2011-10-13 11:37,192,300.48
Sales,2011-10-13 11:50,884,1319.01
Sales,2011-10-13 11:53,26,149.7
Sales,2011-10-13 11:57,268,314.15
Sales,2011-10-13 11:58,48,187.82999999999998
Sales,2011-10-13 12:06,230,387.7
Sales,2011-10-13 12:07,64,202.0
Sales,2011-10-13 12:17,276,411.78000000000003
Sales,2011-10-13 12:21,93,113.62
Sales,2011-10-13 12:26,1290,1491.59
Sales,2011-10-13 12:30,128,166.48
Sales,2011-10-13 12:38,46,111.29
Sales,2011-10-13 12:46,746,1259.46
Sales,2011-10-13 12:47,657,2876.85
Sales,2011-10-13 12:50,351,1002.3100000000001
Sales,2011-10-13 12:52,567,988.03
Sales,2011-10-13 12:58,52,192.35
Sales,2011-10-13 12:59,572,1002.2
Sales,2011-10-13 13:00,37,131.48
Sales,2011-10-13 13:20,4,10.2
Sales,2011-10-13 13:24,171,357.93
Sales,2011-10-13 13:35,520,474.05
Sales,2011-10-13 13:42,214,388.72
Sales,2011-10-13 13:43,241,385.58
Sales,2011-10-13 13:44,24,15.600000000000001
Sales,2011-10-13 13:50,3,3.29
Sales,2011-10-13 13:53,236,640.5
Sales,2011-10-13 13:58,502,369.78
Sales,2011-10-13 14:08,380,279.94
Sales,2011-10-13 14:10,303,434.40999999999997
Sales,2011-10-13 14:13,4,27.0
Sales,2011-10-13 14:18,312,1090.14
Sales,2011-10-13 14:28,1,2.49
Sales,2011-10-13 14:33,392,3049.0
Sales,2011-10-13 14:37,171,171.59
Sales,2011-10-13 14:47,103,300.85
Sales,2011-10-13 14:48,25,84.39999999999999
Sales,2011-10-13 14:59,885,1881.8600000000001
Sales,2011-10-13 15:08,146,243.84
Sales,2011-10-13 15:15,97,188.94
Sales,2011-10-13 15:19,77,250.49
Sales,2011-10-13 15:23,62,208.43
Sales,2011-10-13 15:25,479,1354.71
Sales,2011-10-13 15:28,34,79.5
Sales,2011-10-13 15:38,200,437.43
Sales,2011-10-13 15:43,542,143.28
Sales,2011-10-13 15:47,108,106.92
Sales,2011-10-13 15:49,361,709.63
Sales,2011-10-13 15:50,151,351.31
Sales,2011-10-13 15:58,258,313.86
Sales,2011-10-13 16:01,238,390.07
Sales,2011-10-13 16:14,69,209.4
Sales,2011-10-13 16:17,75,216.17
Sales,2011-10-13 16:24,32,126.2
Sales,2011-10-13 16:33,2,6.5
Sales,2011-10-13 16:37,1,15.0
Sales,2011-10-13 17:51,318,429.42
Sales,2011-10-14 08:29,46,66.3
Sales,2011-10-14 09:04,584,2733.65
Sales,2011-10-14 09:06,307,400.15
Sales,2011-10-14 09:21,97,359.51
Sales,2011-10-14 09:28,48,38.400000000000006
Sales,2011-10-14 09:35,485,1003.27
Sales,2011-10-14 09:48,588,313.48
Sales,2011-10-14 10:03,353,406.84
Sales,2011-10-14 10:21,240,729.6
Sales,2011-10-14 10:25,112,115.27
Sales,2011-10-14 10:28,38,119.9
Sales,2011-10-14 10:38,134,161.0
Sales,2011-10-14 10:42,1,40.0
Sales,2011-10-14 10:47,326,1135.8899999999999
Sales,2011-10-14 10:48,10,70.8
Sales,2011-10-14 10:55,8,15.6
Sales,2011-10-14 11:08,457,600.11
Sales,2011-10-14 11:09,288,826.83
Sales,2011-10-14 11:15,226,550.58
Sales,2011-10-14 11:39,229,450.86
Sales,2011-10-14 11:42,1097,1198.71
Sales,2011-10-14 11:43,177,130.01
Sales,2011-10-14 11:44,1,15.0
Sales,2011-10-14 11:55,132,308.6
Sales,2011-10-14 11:56,264,394.16
Sales,2011-10-14 12:08,148,262.2
Sales,2011-10-14 12:19,300,108.0
Sales,2011-10-14 12:25,226,294.78
Sales,2011-10-14 12:28,240,649.92
Sales,2011-10-14 12:29,72,212.4
Sales,2011-10-14 12:33,650,1157.08
Sales,2011-10-14 12:34,6,59.699999999999996
Sales,2011-10-14 12:41,315,678.17
Sales,2011-10-14 12:53,308,603.4399999999999
Sales,2011-10-14 12:55,173,306.03
Sales,2011-10-14 12:56,451,879.8
Sales,2011-10-14 12:57,179,653.5
Sales,2011-10-14 13:06,114,214.98
Sales,2011-10-14 13:24,381,489.27
Sales,2011-10-14 13:35,868,1115.03
Sales,2011-10-14 13:36,4,613.75
Sales,2011-10-14 13:41,389,639.39
Sales,2011-10-14 13:49,55,81.57
Sales,2011-10-14 13:54,316,1288.78
Sales,2011-10-14 14:00,36,106.20000000000002
Sales,2011-10-14 14:04,146,189.85999999999999
Sales,2011-10-14 14:16,180,301.53999999999996
Sales,2011-10-14 14:22,700,1012.8000000000001
Sales,2011-10-14 14:28,112,47.04
Sales,2011-10-14 14:37,198,423.42
Sales,2011-10-14 14:38,24,55.8
Sales,2011-10-14 14:44,72,250.52
Sales,2011-10-14 14:54,599,999.26
Sales,2011-10-14 14:55,234,513.6
Sales,2011-10-14 14:58,114,145.21
Sales,2011-10-14 15:04,1046,1835.6
Sales,2011-10-14 15:26,664,1091.29
Sales,2011-10-14 15:46,154,231.17
Sales,2011-10-14 15:50,206,350.21999999999997
Sales,2011-10-14 15:59,326,142.04
Sales,2011-10-14 16:04,444,878.46
Sales,2011-10-14 16:05,31,55.85
Sales,2011-10-14 16:49,36,91.8
Sales,2011-10-14 17:13,1006,3528.34
Sales,2011-10-14 17:16,1,2.89
Sales,2011-10-14 17:17,357,1472.17
Sales,2011-10-14 17:23,31,130.25
Sales,2011-10-16 10:19,360,306.0
Sales,2011-10-16 10:41,69,127.19999999999999
Sales,2011-10-16 10:50,360,306.0
Sales,2011-10-16 11:06,98,214.41
Sales,2011-10-16 11:31,125,197.41
Sales,2011-10-16 11:41,133,437.86
Sales,2011-10-16 11:58,69,146.7
Sales,2011-10-16 12:06,101,269.96000000000004
Sales,2011-10-16 12:09,361,767.22
Sales,2011-10-16 12:16,72,146.02
Sales,2011-10-16 12:19,475,1281.53
Sales,2011-10-16 12:21,253,476.90999999999997
Sales,2011-10-16 12:25,364,809.98
Sales,2011-10-16 12:28,177,427.07
Sales,2011-10-16 12:30,157,360.41
Sales,2011-10-16 12:40,35,140.95
Sales,2011-10-16 12:46,100,114.88
Sales,2011-10-16 12:54,163,359.42
Sales,2011-10-16 13:08,202,442.88
Sales,2011-10-16 13:23,1624,8132.31
Sales,2011-10-16 13:24,88,157.39000000000001
Sales,2011-10-16 13:51,375,610.89
Sales,2011-10-16 14:07,146,405.02
Sales,2011-10-16 14:35,233,490.2
Sales,2011-10-16 15:13,282,362.06
Sales,2011-10-16 15:27,1412,2242.69
Sales,2011-10-16 15:32,311,739.37
Sales,2011-10-16 15:44,108,237.43
Sales,2011-10-16 15:45,128,273.99
Sales,2011-10-16 15:56,55,189.65
Sales,2011-10-16 16:09,115,369.27
Sales,2011-10-16 16:12,117,303.43
Sales,2011-10-16 16:13,101,151.70000000000002
Sales,2011-10-16 16:25,1,12.75
Sales,2011-10-17 08:14,1300,2327.0
Sales,2011-10-17 08:30,200,358.0
Sales,2011-10-17 08:56,182,214.45
Sales,2011-10-17 08:59,186,303.3
Sales,2011-10-17 09:07,246,482.4
Sales,2011-10-17 09:36,311,361.99
Sales,2011-10-17 09:37,226,519.28
Sales,2011-10-17 09:55,367,2729.23
Sales,2011-10-17 09:57,658,720.56
Sales,2011-10-17 10:10,807,1152.06
Sales,2011-10-17 10:17,476,377.66
Sales,2011-10-17 10:33,38,151.5
Sales,2011-10-17 10:42,1148,1300.47
Sales,2011-10-17 10:43,456,894.64
Sales,2011-10-17 10:47,46,119.62
Sales,2011-10-17 10:48,207,358.68
Sales,2011-10-17 10:50,5952,5296.96
Sales,2011-10-17 11:05,208,451.6
Sales,2011-10-17 11:07,203,383.55
Sales,2011-10-17 11:08,1,283.02
Sales,2011-10-17 11:11,1,339.02
Sales,2011-10-17 11:27,1557,1697.98
Sales,2011-10-17 11:49,33,165.04999999999998
Sales,2011-10-17 11:51,486,1077.74
Sales,2011-10-17 11:55,268,342.63
Sales,2011-10-17 11:56,66,292.0
Sales,2011-10-17 12:04,365,546.81
Sales,2011-10-17 12:12,214,402.68
Sales,2011-10-17 12:16,85,330.63
Sales,2011-10-17 12:22,145,231.98
Sales,2011-10-17 12:25,599,964.22
Sales,2011-10-17 12:32,49,151.15
Sales,2011-10-17 12:33,395,981.1
Sales,2011-10-17 12:35,73,151.83
Sales,2011-10-17 12:41,446,878.89
Sales,2011-10-17 12:46,884,384.08
Sales,2011-10-17 12:47,103,223.36
Sales,2011-10-17 12:50,80,173.97
Sales,2011-10-17 12:51,74,331.9
Sales,2011-10-17 12:52,340,791.0
Sales,2011-10-17 13:03,288,417.59999999999997
Sales,2011-10-17 13:19,912,1583.24
Sales,2011-10-17 13:22,244,110.53
Sales,2011-10-17 13:23,446,688.29
Sales,2011-10-17 13:25,393,1097.83
Sales,2011-10-17 13:31,995,4050.61
Sales,2011-10-17 13:39,654,1283.96
Sales,2011-10-17 13:43,67,131.94
Sales,2011-10-17 13:44,426,828.42
Sales,2011-10-17 13:46,572,1761.24
Sales,2011-10-17 13:47,36,118.44
Sales,2011-10-17 13:57,322,493.05
Sales,2011-10-17 14:01,84,105.22
Sales,2011-10-17 14:12,87,161.94
Sales,2011-10-17 14:14,52,109.36000000000001
Sales,2011-10-17 14:23,377,491.28
Sales,2011-10-17 14:28,41,144.65
Sales,2011-10-17 14:29,169,197.13
Sales,2011-10-17 14:41,773,303.36
Sales,2011-10-17 14:42,250,344.38
Sales,2011-10-17 14:51,106,230.12
Sales,2011-10-17 14:54,365,543.41
Sales,2011-10-17 14:59,467,365.51
Sales,2011-10-17 15:02,400,305.36
Sales,2011-10-17 15:03,280,540.4
Sales,2011-10-17 15:06,239,413.99
Sales,2011-10-17 15:09,101,169.70000000000002
Sales,2011-10-17 15:18,593,1232.95
Sales,2011-10-17 15:19,818,1255.98
Sales,2011-10-17 15:22,21,126.25
Sales,2011-10-17 15:27,784,2144.38
Sales,2011-10-17 15:28,51,204.7
Sales,2011-10-17 15:37,70,131.18
Sales,2011-10-17 16:04,160,240.68
Sales,2011-10-17 16:53,200,225.6
Sales,2011-10-17 16:59,11,13.65
Sales,2011-10-17 17:24,69,251.88
Sales,2011-10-18 07:43,51,348.91
Sales,2011-10-18 07:56,792,880.58
Sales,2011-10-18 08:12,302,369.74
Sales,2011-10-18 08:15,420,176.04
Sales,2011-10-18 08:28,128,223.36
Sales,2011-10-18 08:42,182,281.42
Sales,2011-10-18 09:07,504,534.24
Sales,2011-10-18 09:13,638,2884.29
Sales,2011-10-18 09:15,106,183.9
Sales,2011-10-18 09:24,297,521.62
Sales,2011-10-18 09:25,184,352.7
Sales,2011-10-18 09:30,220,346.08
Sales,2011-10-18 09:32,283,808.1500000000001
Sales,2011-10-18 09:54,170,400.91999999999996
Sales,2011-10-18 10:02,378,917.34
Sales,2011-10-18 10:04,342,704.02
Sales,2011-10-18 10:07,188,359.3
Sales,2011-10-18 10:16,218,417.29
Sales,2011-10-18 10:18,82,163.1
Sales,2011-10-18 10:19,359,396.97
Sales,2011-10-18 10:51,240,708.0
Sales,2011-10-18 10:52,230,701.0
Sales,2011-10-18 10:53,96,325.53
Sales,2011-10-18 10:55,400,500.0
Sales,2011-10-18 10:58,46,76.34
Sales,2011-10-18 11:13,44,131.4
Sales,2011-10-18 11:18,289,756.11
Sales,2011-10-18 11:41,172,176.6
Sales,2011-10-18 11:55,116,208.75
Sales,2011-10-18 12:01,1201,1283.27
Sales,2011-10-18 12:07,384,222.71
Sales,2011-10-18 12:17,6222,5916.63
Sales,2011-10-18 12:18,112,283.33
Sales,2011-10-18 12:43,142,354.36
Sales,2011-10-18 12:44,105,205.57
Sales,2011-10-18 12:48,346,630.55
Sales,2011-10-18 12:49,490,539.18
Sales,2011-10-18 12:54,117,125.79
Sales,2011-10-18 12:56,40,298.0
Sales,2011-10-18 12:59,868,1321.87
Sales,2011-10-18 13:02,560,722.76
Sales,2011-10-18 13:04,228,351.83
Sales,2011-10-18 13:10,138,376.78000000000003
Sales,2011-10-18 13:11,451,650.76
Sales,2011-10-18 13:12,846,1193.32
Sales,2011-10-18 13:15,1087,1503.62
Sales,2011-10-18 13:19,300,199.95999999999998
Sales,2011-10-18 13:26,148,305.76
Sales,2011-10-18 13:29,128,268.77
Sales,2011-10-18 13:32,55,125.65
Sales,2011-10-18 13:41,161,178.97
Sales,2011-10-18 13:44,237,344.35
Sales,2011-10-18 14:00,221,551.6800000000001
Sales,2011-10-18 14:07,108,301.4
Sales,2011-10-18 14:11,244,262.17
Sales,2011-10-18 14:15,188,521.2
Sales,2011-10-18 14:32,279,329.97
Sales,2011-10-18 14:34,87,211.93
Sales,2011-10-18 14:44,600,614.9200000000001
Sales,2011-10-18 14:47,159,216.39
Sales,2011-10-18 14:49,272,448.92
Sales,2011-10-18 14:50,1172,424.36
Sales,2011-10-18 15:00,1,5.95
Sales,2011-10-18 15:05,632,948.16
Sales,2011-10-18 15:06,10,47.1
Sales,2011-10-18 15:07,1,2.08
Sales,2011-10-18 15:22,491,1043.78
Sales,2011-10-18 15:26,152,206.6
Sales,2011-10-18 15:42,280,269.76
Sales,2011-10-18 15:52,228,308.74
Sales,2011-10-18 15:54,200,513.88
Sales,2011-10-18 16:46,297,611.98
Sales,2011-10-18 16:58,561,1809.6499999999999
Sales,2011-10-18 17:00,315,992.49
Sales,2011-10-18 17:04,165,317.0
Sales,2011-10-18 17:05,668,1911.8799999999999
Sales,2011-10-18 17:10,146,202.68
Sales,2011-10-19 08:20,293,532.74
Sales,2011-10-19 08:32,91,127.37
Sales,2011-10-19 09:00,546,927.4
Sales,2011-10-19 09:18,170,307.78
Sales,2011-10-19 09:43,577,617.04
Sales,2011-10-19 09:48,83,111.09
Sales,2011-10-19 09:58,84,239.24
Sales,2011-10-19 09:59,341,437.77
Sales,2011-10-19 10:03,230,659.1
Sales,2011-10-19 10:04,77,125.97
Sales,2011-10-19 10:05,60,28.2
Sales,2011-10-19 10:31,370,764.74
Sales,2011-10-19 10:32,360,311.76
Sales,2011-10-19 10:33,1,3.0
Sales,2011-10-19 10:34,176,337.04
Sales,2011-10-19 10:36,140,160.07999999999998
Sales,2011-10-19 10:38,135,110.8
Sales,2011-10-19 10:43,72,169.2
Sales,2011-10-19 10:48,711,1588.75
Sales,2011-10-19 10:56,395,768.85
Sales,2011-10-19 10:59,684,944.37
Sales,2011-10-19 11:13,134,212.72
Sales,2011-10-19 11:16,68,65.8
Sales,2011-10-19 11:18,2,6068.0599999999995
Sales,2011-10-19 11:27,261,318.3
Sales,2011-10-19 11:38,115,204.07000000000002
Sales,2011-10-19 11:41,407,3071.57
Sales,2011-10-19 11:44,49,127.4
Sales,2011-10-19 11:49,923,1376.43
Sales,2011-10-19 11:52,542,1103.36
Sales,2011-10-19 11:53,558,1228.04
Sales,2011-10-19 12:01,292,343.94
Sales,2011-10-19 12:10,7,38.45
Sales,2011-10-19 12:11,173,223.26
Sales,2011-10-19 12:12,187,241.29
Sales,2011-10-19 12:16,404,552.4
Sales,2011-10-19 12:21,151,384.42
Sales,2011-10-19 12:28,668,1133.48
Sales,2011-10-19 12:30,201,669.1500000000001
Sales,2011-10-19 12:34,209,304.72
Sales,2011-10-19 12:35,488,535.75
Sales,2011-10-19 12:39,256,494.91
Sales,2011-10-19 12:50,132,283.89
Sales,2011-10-19 12:52,192,191.12
Sales,2011-10-19 12:54,216,498.04
Sales,2011-10-19 13:02,318,348.32
Sales,2011-10-19 13:20,68,109.92
Sales,2011-10-19 13:23,158,390.38
Sales,2011-10-19 13:38,153,447.61
Sales,2011-10-19 13:49,568,2523.64
Sales,2011-10-19 13:58,566,615.07
Sales,2011-10-19 14:05,158,341.7
Sales,2011-10-19 14:10,5,7.85
Sales,2011-10-19 14:12,143,431.20000000000005
Sales,2011-10-19 14:13,2,5.5
Sales,2011-10-19 14:14,408,298.4
Sales,2011-10-19 14:20,78,85.8
Sales,2011-10-19 14:22,45,127.1
Sales,2011-10-19 14:26,1,15.0
Sales,2011-10-19 14:36,5,149.75
Sales,2011-10-19 14:40,53,155.15
Sales,2011-10-19 14:41,129,89.4
Sales,2011-10-19 14:51,380,739.28
Sales,2011-10-19 14:55,3,14.850000000000001
Sales,2011-10-19 14:56,290,415.82000000000005
Sales,2011-10-19 15:08,302,502.09
Sales,2011-10-19 15:09,1,3.75
Sales,2011-10-19 15:15,46,103.80000000000001
Sales,2011-10-19 15:26,407,581.41
Sales,2011-10-19 15:29,623,1258.37
Sales,2011-10-19 15:33,440,330.24
Sales,2011-10-19 15:34,24,15.600000000000001
Sales,2011-10-19 15:46,269,318.8
Sales,2011-10-19 16:05,240,156.24
Sales,2011-10-19 16:16,146,157.7
Sales,2011-10-19 16:24,167,289.22
Sales,2011-10-19 16:41,254,450.37
Sales,2011-10-19 16:47,3,4.53
Sales,2011-10-19 16:56,2,24.9
Sales,2011-10-19 16:59,572,2120.09
Sales,2011-10-19 17:21,1,1.65
Sales,2011-10-20 08:19,72,76.32000000000001
Sales,2011-10-20 08:21,287,324.39
Sales,2011-10-20 08:41,31,103.85
Sales,2011-10-20 09:04,554,599.4200000000001
Sales,2011-10-20 09:28,4462,2856.14
Sales,2011-10-20 09:32,224,170.39999999999998
Sales,2011-10-20 09:40,311,1035.45
Sales,2011-10-20 09:57,450,603.76
Sales,2011-10-20 10:04,19,219.7
Sales,2011-10-20 10:06,210,327.93
Sales,2011-10-20 10:10,166,443.6
Sales,2011-10-20 10:15,409,297.85
Sales,2011-10-20 10:34,1006,1393.06
Sales,2011-10-20 10:41,165,286.28
Sales,2011-10-20 10:47,251,314.49
Sales,2011-10-20 10:57,157,386.43
Sales,2011-10-20 11:03,247,556.85
Sales,2011-10-20 11:17,270,376.90000000000003
Sales,2011-10-20 11:30,243,333.01
Sales,2011-10-20 11:40,125,430.5
Sales,2011-10-20 11:47,491,1073.37
Sales,2011-10-20 11:51,418,749.1
Sales,2011-10-20 11:53,312,294.72
Sales,2011-10-20 11:54,32,55.42
Sales,2011-10-20 11:58,118,247.94
Sales,2011-10-20 12:00,14,23.5
Sales,2011-10-20 12:03,13392,20277.92
Sales,2011-10-20 12:04,30,62.400000000000006
